https://ev.buaa.edu.cn/info/1099/2487.htm,Beihang Students Attend 2nd BRAIA Space Exploration Summer Camp
https://ev.buaa.edu.cn/info/1162/2637.htm,Design by Beihang Undergraduates Recognized with iF DESIGN TALENT AWARD 2020
https://ev.buaa.edu.cn/info/1098/2394.htm,Beihang Awarded Two 1st and Six 2nd National Prizes in Science and Technology
https://ev.buaa.edu.cn/info/1098/2308.htm,Aeronautics and Astronautics Summer Camp 2019
https://ev.buaa.edu.cn/info/1099/2471.htm,Pro-Vice-Chancellor of Cranfield University Visits Beihang
https://ev.buaa.edu.cn/info/1097/2187.htm,1-Year Countdown Starts for Flight of Fengru-3-100
https://ev.buaa.edu.cn/info/1099/2400.htm,2019 Beihang New Year Gala for Postgraduate Students Held
https://ev.buaa.edu.cn/info/1183/3463.htm,Chinese Orchestra Concert Held at Beihang
https://ev.buaa.edu.cn/info/1183/3665.htm,One Professor and Six Alumni of Beihang Honored with 2023 Ho Leung Ho Lee Foundation Award
https://ev.buaa.edu.cn/info/1098/2342.htm,Beihang Supercomputing Team Breaks Record in ACS19
https://ev.buaa.edu.cn/info/1164/3386.htm,Beihang-Developed Unmanned Ornithopter Sets Guinness Record for Longest Flight Duration
https://ev.buaa.edu.cn/info/1099/2427.htm,President Xu Huibin Attends APSCO 10th Anniversary Conference
https://ev.buaa.edu.cn/info/1183/3538.htm,Sailing to the Future: Beihang Holds 2023 Graduation Gala
https://ev.buaa.edu.cn/info/1097/2203.htm,Team of Prof. Xia Yong Publishes Paper in Mathematical Programming
https://ev.buaa.edu.cn/info/1099/2408.htm,Beihang Co-organizes Second ICAO NGAP Global Summit
https://ev.buaa.edu.cn/info/1134/3157.htm,First Lecture 2021 for New Students Delivered
https://ev.buaa.edu.cn/info/1134/2912.htm,Beihang Supercomputing Team Tops ASC20-21 Preliminaries
https://ev.buaa.edu.cn/info/1134/3094.htm,Designs by Beihang Undergraduates Selected in iF WORLD DESIGN GUIDE 2021
https://ev.buaa.edu.cn/info/1183/3530.htm,Xinhua News：Profile: China's first payload expert Gui Haichao to travel to space station
https://ev.buaa.edu.cn/info/1099/2446.htm,Associate Professor Wei Peng Publishes Research in IEEE Transactions on Industrial Electronics
https://ev.buaa.edu.cn/info/1134/3170.htm,Beihang-Developed APSCO-SSS-1 Successfully Launched
https://ev.buaa.edu.cn/info/1099/2433.htm,Signing Ceremony for Establishment of Sino-French Future Cities Lab Held
https://ev.buaa.edu.cn/info/1134/3024.htm,Program of 14th Teacher Training Courses for Young Faculty Members Launched at Beihang
https://ev.buaa.edu.cn/info/1183/3605.htm,Beihang Students Excel at 8th China Collegiate Computing Contest - Mobile Application Innovation Contest
https://ev.buaa.edu.cn/info/1097/2213.htm,Meeting on Adjusting Academic Schedule for 2020 Spring Semester Held
https://ev.buaa.edu.cn/info/1098/2332.htm,Beihang Professor Published Findings on 3D Pixel Mechanical Metamaterials in Advanced Materials 
https://ev.buaa.edu.cn/info/1134/3131.htm,3rd International Engineering Education Forum Opens at Beihang
https://ev.buaa.edu.cn/info/1098/2289.htm,Beihang Team Wins 1st Prize in 10th CUPT
https://ev.buaa.edu.cn/info/1097/2871.htm,7th Mini Marathon Held at Beihang
https://ev.buaa.edu.cn/info/1098/2298.htm,Beihang PhD Student Shao Yixin Wins Best Student Paper Award at 15th IFToMM World Congress
https://ev.buaa.edu.cn/info/1100/2576.htm,Cranfield Delegation Visits Beihang
https://ev.buaa.edu.cn/info/1099/2527.htm,Delegation from Northwest University Visits Beihang University
https://ev.buaa.edu.cn/info/1097/2157.htm,Opening Ceremony for 2020 Fresh Students Successfully Held
https://ev.buaa.edu.cn/info/1098/2254.htm, Nobel Prize Winner Dr. Samuel Chao Chung Ting Gives High-level Academic Report to 16th “Challenge Cup” Contestants
https://ev.buaa.edu.cn/info/1099/2483.htm,14 Beihang Teachers Granted National Science Fund for Excellent Young Scholars 2018
https://ev.buaa.edu.cn/info/1098/2278.htm,Opening Ceremony of “ShenFei Cup” and Awarding Ceremony of Fifth Aerospace Photography Competition Held at Beihang University
